voyageID,voyageType,person,vesselName,arrivalDate,year,period,placeName,lon,lat,groupURL,groupPic,voyageDescription
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 14 March 1847,1846,1846-1847,Island of Tanna , 169.35782,-19.51548,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 15 March 1847,1846,1846-1847,"21 South, Long 168 East",168,-21,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 16 March 1847,1846,1846-1847,Lat at noon 20 - 06 South ,168,-20.1,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 17 March 1847,1846,1846-1847,close in with the Loyalty Islands,167.03613,-20.96143,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 18 March 1847,1846,1846-1847,"20.53 South, 169.17 East",169.283333,-20.883333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 19 March 1847,1846,1846-1847,20.48 South 171.15 East,171.25,-20.8,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 21 March 1847,1846,1846-1847,22 23 West 168.56 East,168.933333,-22.383333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 22 March 1847,1846,1846-1847,23 13  167 20 East,167.333333,-23.216667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 23 March 1847,1846,1846-1847,23.50 South 165.30 East,165.5,-23.833333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 24 March 1847,1846,1846-1847,23.55 164.52,164.866667,-23.916667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 26 March 1847,1846,1846-1847,24.10 South 165.12 East,165.2,-24.166667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 27 March 1847,1846,1846-1847,23.43 South 165.11,165.183333,-23.716667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 28 March 1847,1846,1846-1847,23.53 South 165.26,165.433333,-23.883333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 29 March 1847,1846,1846-1847,25.20 South 165.30 East,165.5,-25.333333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 30 March 1847,1846,1846-1847,24.21 South 165.10 East,165.166667,-24.35,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 31 March 1847,1846,1846-1847,23.53 South 163.50 East,163.833333,-23.883333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 1 April 1847,1846,1846-1847,23.51 South 164 East,164,-23.85,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 2 April 1847,1846,1846-1847,23.46 South 164.3 East,164.05,-23.766667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 3 April 1847,1846,1846-1847,23.59 South 164.15 East,164.25,-23.983333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 4 April 1847,1846,1846-1847,24.10 South 165 east,165,-24.166667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 5 April 1847,1846,1846-1847,23.55 south 164.31.45 East,164.529167,-23.916667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 6 April 1847,1846,1846-1847,24.7 south 163.50 East,163.833333,-24.116667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 7 April 1847,1846,1846-1847,24.51 south  163.03 east,163.05,-24.85,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 8 April 1847,1846,1846-1847,24.24 163.00 east,163,-24.4,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 9 April 1847,1846,1846-1847,24.6.00 south 162.50.00 east,162.833333,-24.1,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 10 April 1847,1846,1846-1847,23.17 south 163.38.30 East,163.658333,-23.283333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 11 April 1847,1846,1846-1847,23.44 south 163.24 east,163.4,-23.733333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Mon 12 April 1847,1846,1846-1847,24.23 south 162.36 east,162.6,-24.383333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 13 April 1847,1846,1846-1847,24 south 162.33 east,163.55,-24,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 14 April 1847,1846,1846-1847,24 south 163.26 east,163.433333,-24,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 15 April 1847,1846,1846-1847,23.30 south 163.23 east,163.383333,-23.5,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 16 April 1847,1846,1846-1847,22.42 south 164.15 east,164.25,-22.7,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 17 April 1847,1846,1846-1847,23.4 south 164.6 east,164.1,-23.066667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 18 April 1847,1846,1846-1847,23.38 south 163.11 east,163.183333,-23.633333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 20 April 1847,1846,1846-1847,23.22 south 162.55 east,162.916667,-23.366667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 21 April 1847,1846,1846-1847,23.29 162.5,162.083333,-23.483333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 22 April 1847,1846,1846-1847,23.11 162.45.00,162.75,-23.183333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 23 April 1847,1846,1846-1847,23.51 south 162.45 East,162.75,-23.85,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 24 April 1847,1846,1846-1847,23.34 162.15 East,162.25,-23.566667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 27 April 1847,1846,1846-1847,23.58 South 162.29.45,162.495833,-23.966667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 28 April 1847,1846,1846-1847,23.30 South 162.10 East,162.166667,-23.5,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 29 April 1847,1846,1846-1847,23.33 163.9,163.15,-23.55,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 30 April 1847,1846,1846-1847,23.35 163.16,163.266667,-23.583333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun 2 May 1847,1846,1846-1847,23.46 south 163.20 east,163.333333,-23.766667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Tues 4 May 1847,1846,1846-1847,23.34 162.48.30 East,162.8,-23.566667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 6 May 1847,1846,1846-1847,23.57 South 162.56 East,162.933333,-23.95,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Fri 7 May 1847,1846,1846-1847,23.21 164.24 East,164.4,-23.35,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sat 8 May 1847,1846,1846-1847,23.19 south 163.40 East,163.666667,-23.316667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Sun9 May 1847,1846,1846-1847,24.26 South 162.46 East,162.766667,-24.433333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Wed 12 May 1847,1846,1846-1847,24.29 South 161.32 East,161.533333,-24.483333,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
3,Whaling,Captain Henry William Downes,Barque Terror,Thurs 13 May 1847,1846,1846-1847,23.45 south 162.20 East,162.333333,-23.266667,http://collections.anmm.gov.au/en/objects/details/11429/,00038301.jpg,"A whaling voyage of the barque TERROR captained by Henry William Downes from Sydney into the Pacific Ocean between 17 September 1846 to 17 July 1847. The TERROR was one of the many whaling ships owned by the colourful entrepreneur Benjamin Boyd, a Scottish adventurer who was one of the most significant figures in the history of whaling in early colonial Australia. It was Boyd who established the whaling base, Boyd Town, in Twofold Bay in southern New South Wales."
